log2(FC),log10(p),sig_FDR,diffexpressed,delabel,label,FC,p_val
-0.2276920250415967,0.3459,FALSE,NO,NA,not,0.854,2.2177
1.8582197662710662,1.5656,FALSE,NO,NA,not,3.6256,36.779
1.297895714228054,1.3552,FALSE,NO,NA,not,2.4587,22.6569
0.7718855785153658,0.8875,FALSE,NO,NA,not,1.7075,7.7179
1.7599227941755813,1.1959,FALSE,NO,NA,not,3.3868,15.7
1.3144065075548197,1.0817,FALSE,NO,NA,not,2.487,12.0698
1.2470768319308176,1.0474,FALSE,NO,NA,not,2.3736,11.1532
0.29089618118830335,0.1579,FALSE,NO,NA,not,1.2234,1.4385
-2.885678659263426e-4,6e-4,FALSE,NO,NA,not,0.9998,1.0014
0.23854231427915087,0.351,FALSE,NO,NA,not,1.1798,2.2439
3.0197197034209258,2.4518,TRUE,UP,NA,sig,8.1101,283.0088
2.637308832200043,1.9959,FALSE,NO,NA,not,6.2217,99.0604
2.202198283588465,1.7942,FALSE,NO,NA,not,4.6018,62.2587
4.3856174020271705,2.3942,TRUE,UP,NA,sig,20.9027,247.8563
3.5317806808758996,1.9978,FALSE,NO,NA,not,11.5657,99.4947
3.1380280447667612,1.5696,FALSE,NO,NA,not,8.8032,37.1193
1.5957423394743988,1.192,FALSE,NO,NA,not,3.0225,15.5597
2.051093629483344,1.5132,FALSE,NO,NA,not,4.1442,32.5987
0.4031586297428644,0.3677,FALSE,NO,NA,not,1.3224,2.3318
0.94343378387025,1.2463,FALSE,NO,NA,not,1.9231,17.6319
1.0006490667393344,1.2986,FALSE,NO,NA,not,2.0009,19.8884
0.13632265374921437,0.2469,FALSE,NO,NA,not,1.0991,1.7656
0.4567010310082053,0.2765,FALSE,NO,NA,not,1.3724,1.8902
3.0600127862517215,2.5306,TRUE,UP,NA,sig,8.3398,339.3126
0.6788831929198272,0.7216,FALSE,NO,NA,not,1.6009,5.2674
0.9861560517844203,1.1368,FALSE,NO,NA,not,1.9809,13.7025
3.2419926802659265,3.2002,TRUE,UP,NA,sig,9.461,1585.6232
3.1795269739699545,5.5866,TRUE,UP,NA,sig,9.0601,386011.28370000003
3.569503243988407,2.6215,TRUE,UP,NA,sig,11.8721,418.3117
3.4720717994160677,2.1053,FALSE,NO,NA,not,11.0968,127.4383
3.8412687025433447,1.9156,FALSE,NO,NA,not,14.333,82.3379
3.1128168779133354,1.4157,FALSE,NO,NA,not,8.6507,26.0435
2.869318694828905,1.2026,FALSE,NO,NA,not,7.3072,15.9441
4.22901103701185,1.1845,FALSE,NO,NA,not,18.7525,15.2933
1.926265153694165,0.9665,FALSE,NO,NA,not,3.8007,9.2576
2.230602681691387,1.1762,FALSE,NO,NA,not,4.6933,15.0038
1.7730679770461597,1.4889,FALSE,NO,NA,not,3.4178,30.8248
0.7535189646413754,0.8847,FALSE,NO,NA,not,1.6859,7.6683
1.7432133428145498,1.3308,FALSE,NO,NA,not,3.3478,21.419
1.339080360273206,0.9199,FALSE,NO,NA,not,2.5299,8.3157
0.3453963753912677,0.4015,FALSE,NO,NA,not,1.2705,2.5206
-0.32012585225337686,1.3274,FALSE,NO,NA,not,0.801,21.252
2.3914103007705507,2.6579,TRUE,UP,NA,sig,5.2467,454.8833
4.542115630780713,1.3852,FALSE,NO,NA,not,23.2977,24.2773
2.0507802839528697,1.6626,FALSE,NO,NA,not,4.1433,45.9833
3.1322971597386875,1.1341,FALSE,NO,NA,not,8.7683,13.6176
2.5671316599740703,1.2369,FALSE,NO,NA,not,5.9263,17.2544
-0.19942102220163152,0.2139,FALSE,NO,NA,not,0.8709,1.6364
3.575348639669479,1.2188,FALSE,NO,NA,not,11.9203,16.5501
0.1686420355588392,0.1464,FALSE,NO,NA,not,1.124,1.4009
