Name,Condition,variable,value,FA
12,PPARa_HNF4a,18:1_24:1,9.314861722052198,24:1
1,pLV_NT,18:2_16:0,0.7693686589786968,16:0
2,pLV_HNF4a,18:2_16:0,0.912761328095934,16:0
3,PPARa_NT,18:2_16:0,0.7644400861710536,16:0
4,PPARa_HNF4a,18:2_16:0,0.8004675183261148,16:0
5,pLV_NT,18:2_16:0,0.7535046526248069,16:0
6,pLV_HNF4a,18:2_16:0,0.745421453812856,16:0
7,PPARa_NT,18:2_16:0,0.7748744989518667,16:0
8,PPARa_HNF4a,18:2_16:0,0.6758322438535963,16:0
9,pLV_NT,18:2_16:0,0.6442221455630436,16:0
10,pLV_HNF4a,18:2_16:0,0.7103882212167102,16:0
11,PPARa_NT,18:2_16:0,0.6380752965979202,16:0
12,PPARa_HNF4a,18:2_16:0,0.6365714404092148,16:0
1,pLV_NT,18:2_16:1,0.2455400138398789,16:1
2,pLV_HNF4a,18:2_16:1,0.32895572618632746,16:1
3,PPARa_NT,18:2_16:1,0.3719605213431948,16:1
4,PPARa_HNF4a,18:2_16:1,0.346145862288377,16:1
5,pLV_NT,18:2_16:1,0.3552158261768219,16:1
6,pLV_HNF4a,18:2_16:1,0.3213044048159297,16:1
7,PPARa_NT,18:2_16:1,0.32263269018534546,16:1
8,PPARa_HNF4a,18:2_16:1,0.29179014643927914,16:1
9,pLV_NT,18:2_16:1,0.3799725781578755,16:1
10,pLV_HNF4a,18:2_16:1,0.27291079946860053,16:1
11,PPARa_NT,18:2_16:1,0.2689716557775106,16:1
12,PPARa_HNF4a,18:2_16:1,0.24405751236817988,16:1
1,pLV_NT,18:2_24:1,1.6714728535319632,24:1
2,pLV_HNF4a,18:2_24:1,1.923119629194272,24:1
3,PPARa_NT,18:2_24:1,1.8699715144291784,24:1
4,PPARa_HNF4a,18:2_24:1,1.9476646187758315,24:1
5,pLV_NT,18:2_24:1,1.7409847029654908,24:1
6,pLV_HNF4a,18:2_24:1,1.6110193326750513,24:1
7,PPARa_NT,18:2_24:1,1.7290909972952695,24:1
8,PPARa_HNF4a,18:2_24:1,1.5713177702261412,24:1
9,pLV_NT,18:2_24:1,1.5891617470164656,24:1
