Name,Condition,variable,value,FA
1,RT,18:2_24:1,1.43210543022891,24:1
2,RT,18:2_24:1,0.742274595281554,24:1
3,RT,18:2_24:1,1.65219713514355,24:1
4,RT,18:2_24:1,1.6883686755844,24:1
5,RT,18:2_24:1,1.36482115881541,24:1
6,RT,18:2_24:1,1.34469758401525,24:1
7,Cold,18:2_24:1,1.78989025271501,24:1
8,Cold,18:2_24:1,2.365558337967,24:1
9,Cold,18:2_24:1,1.84441635673671,24:1
10,Cold,18:2_24:1,1.52209184935787,24:1
11,Cold,18:2_24:1,1.76737826348209,24:1
12,Cold,18:2_24:1,2.00688209526645,24:1
1,RT,18:1_20:0,0.18666846627642,20:0
2,RT,18:1_20:0,0.102903380556326,20:0
3,RT,18:1_20:0,0.17278551982584,20:0
4,RT,18:1_20:0,0.236938287844562,20:0
5,RT,18:1_20:0,0.184857681263305,20:0
6,RT,18:1_20:0,0.11644688474562,20:0
7,Cold,18:1_20:0,0.152900026821258,20:0
8,Cold,18:1_20:0,0.242452539490002,20:0
9,Cold,18:1_20:0,0.186052762351033,20:0
10,Cold,18:1_20:0,0.155497095390886,20:0
11,Cold,18:1_20:0,0.153762927271629,20:0
12,Cold,18:1_20:0,0.219092152788475,20:0
1,RT,18:1_18:0,3.89117111809356,18:0
2,RT,18:1_18:0,1.91337212226527,18:0
3,RT,18:1_18:0,3.30126879484164,18:0
4,RT,18:1_18:0,3.44337930407922,18:0
5,RT,18:1_18:0,4.16102949257448,18:0
6,RT,18:1_18:0,3.17147158372824,18:0
7,Cold,18:1_18:0,2.31739842018917,18:0
8,Cold,18:1_18:0,2.72844134757734,18:0
9,Cold,18:1_18:0,2.39799618674194,18:0
10,Cold,18:1_18:0,2.29300340343217,18:0
11,Cold,18:1_18:0,2.26952730245928,18:0
12,Cold,18:1_18:0,2.69913611773138,18:0
1,RT,18:1_24:1,1.4603864802427,24:1
2,RT,18:1_24:1,0.813953064426671,24:1
3,RT,18:1_24:1,1.65845642524676,24:1
4,RT,18:1_24:1,1.80329941004115,24:1
5,RT,18:1_24:1,1.60010170116263,24:1
6,RT,18:1_24:1,1.35686153551368,24:1
7,Cold,18:1_24:1,1.53716855246441,24:1
8,Cold,18:1_24:1,2.00740970569008,24:1
9,Cold,18:1_24:1,1.44120982245711,24:1
10,Cold,18:1_24:1,1.34050216167881,24:1
11,Cold,18:1_24:1,1.43477669900512,24:1
12,Cold,18:1_24:1,1.60013955872876,24:1
1,RT,16:0_18:2,0.110428761723238,18:2
2,RT,16:0_18:2,0.0597567335792679,18:2
3,RT,16:0_18:2,0.104230653175171,18:2
4,RT,16:0_18:2,0.109336398435545,18:2
5,RT,16:0_18:2,0.0855287697660025,18:2
6,RT,16:0_18:2,0.0665234361086017,18:2
7,Cold,16:0_18:2,0.120270630283448,18:2
8,Cold,16:0_18:2,0.0855262853711307,18:2
9,Cold,16:0_18:2,0.114564256556914,18:2
10,Cold,16:0_18:2,0.0774239775509394,18:2
11,Cold,16:0_18:2,0.101586665222739,18:2
12,Cold,16:0_18:2,0.0924070055208348,18:2
1,RT,18:1_18:0,0.0335693396490033,18:0
2,RT,18:1_18:0,0.0158638109658083,18:0
3,RT,18:1_18:0,0.0429869097793316,18:0
4,RT,18:1_18:0,0.0343988967809576,18:0
5,RT,18:1_18:0,0.0286321764015782,18:0
6,RT,18:1_18:0,0.0262310103674235,18:0
7,Cold,18:1_18:0,0.130165724941832,18:0
8,Cold,18:1_18:0,0.082446070669275,18:0
9,Cold,18:1_18:0,0.103636972742455,18:0
10,Cold,18:1_18:0,0.0437752494954429,18:0
11,Cold,18:1_18:0,0.117995106866961,18:0
12,Cold,18:1_18:0,0.0678094997795793,18:0
1,RT,18:1_20:3,0.040707249229004,20:3
2,RT,18:1_20:3,0.0104845057355018,20:3
3,RT,18:1_20:3,0.0420108018433995,20:3
4,RT,18:1_20:3,0.0341144018536828,20:3
5,RT,18:1_20:3,0.0170669653954835,20:3
6,RT,18:1_20:3,0.0199394519706417,20:3
7,Cold,18:1_20:3,0.119246999801547,20:3
8,Cold,18:1_20:3,0.0850345911792786,20:3
9,Cold,18:1_20:3,0.104589150915418,20:3
10,Cold,18:1_20:3,0.0329443523163993,20:3
11,Cold,18:1_20:3,0.136840627894503,20:3
12,Cold,18:1_20:3,0.0815808742521327,20:3
1,RT,18:2_18:1,0.0484351460873306,18:1
2,RT,18:2_18:1,0.0237728743882864,18:1
3,RT,18:2_18:1,0.0528765301014093,18:1
4,RT,18:2_18:1,0.044114014094786,18:1
5,RT,18:2_18:1,0.0524725022059468,18:1
6,RT,18:2_18:1,0.0341281048212872,18:1
7,Cold,18:2_18:1,0.163048862282925,18:1
8,Cold,18:2_18:1,0.108810499456297,18:1
9,Cold,18:2_18:1,0.122821086410194,18:1
10,Cold,18:2_18:1,0.0572444191629116,18:1
11,Cold,18:2_18:1,0.181969820157998,18:1
12,Cold,18:2_18:1,0.0978328680006571,18:1
1,RT,18:2_20:4,0.0647356517485077,20:4
2,RT,18:2_20:4,0.0324433398249623,20:4
3,RT,18:2_20:4,0.0775061836370793,20:4
4,RT,18:2_20:4,0.070948805883675,20:4
5,RT,18:2_20:4,0.0559396869641416,20:4
6,RT,18:2_20:4,0.0555475295494475,20:4
7,Cold,18:2_20:4,0.164850134526272,20:4
8,Cold,18:2_20:4,0.125766823072412,20:4
9,Cold,18:2_20:4,0.141730038402171,20:4
10,Cold,18:2_20:4,0.0947286792328302,20:4
11,Cold,18:2_20:4,0.169714529643992,20:4
12,Cold,18:2_20:4,0.126680895183834,20:4
1,RT,22:6_22:5,0.0352475256851305,22:5
2,RT,22:6_22:5,0.0429335560755706,22:5
3,RT,22:6_22:5,0.0418380749246955,22:5
4,RT,22:6_22:5,0.0277497889874213,22:5
5,RT,22:6_22:5,0.0470164890402808,22:5
6,RT,22:6_22:5,0.0369892738740014,22:5
7,Cold,22:6_22:5,0.169958368035762,22:5
8,Cold,22:6_22:5,0.112599751434809,22:5
9,Cold,22:6_22:5,0.162481979747636,22:5
10,Cold,22:6_22:5,0.0810910329254758,22:5
11,Cold,22:6_22:5,0.181175240313777,22:5
12,Cold,22:6_22:5,0.107393095940431,22:5
